time,Amt[PrecipHourly1],Temp[Temp],Visby[Visibility]
2010-04-27,1.4270270270270267,10.735000000000001,12558.275
2010-04-28,0.04,8.806249999999999,16069.75
2010-04-29,0.0,13.925000000000004,16069.75
2010-04-30,0.0,16.534375000000004,16069.75
2010-05-01,0.0,18.146874999999998,16019.46875
2010-05-02,0.0,17.9875,14933.65625
2010-05-03,1.7613636363636365,19.186956521739127,10041.58695652174
2010-05-04,1.1178571428571429,21.112500000000008,15793.90625
2010-05-05,0.4517241379310345,18.253124999999997,16069.75
2010-05-06,0.0,17.73888888888889,11289.055555555555
2010-05-07,0.0,16.89375,16069.75
2010-05-08,0.0,16.507894736842108,14036.078947368422
2010-05-09,0.0,11.015625000000004,16069.75
2010-05-10,0.0,10.487499999999999,16069.75
2010-05-11,0.0,10.562500000000002,16069.75
2010-05-12,0.6575,8.537777777777775,10230.644444444444
2010-05-13,0.3666666666666667,10.844444444444445,16072.333333333334
2010-05-14,0.0,15.56388888888889,15458.722222222223
2010-05-15,0.0,19.917647058823523,15308.764705882353
2010-05-16,0.0,18.000000000000004,16070.454545454546
2010-05-17,0.0,17.309677419354845,16072.0
2010-05-18,1.4999999999999998,12.3409090909091,10433.863636363636
2010-05-19,1.2466666666666666,13.444117647058821,13950.941176470587
2010-05-20,0.0,17.45,16069.75
2010-05-21,0.0,20.428124999999994,16069.75
2010-05-22,0.0,17.03030303030303,14268.969696969696
2010-05-23,0.0,18.928571428571438,15759.5
2010-05-24,0.09999999999999999,18.88703703703704,10558.333333333334
2010-05-25,0.052000000000000005,18.851515151515155,14257.151515151516
2010-05-26,0.0,22.331249999999997,16069.75
2010-05-27,0.0,22.92105263157895,16073.421052631578
2010-05-28,0.05,15.891176470588237,16071.117647058823
2010-05-29,0.0,17.725000000000005,16072.333333333334
2010-05-30,0.0,23.615625,15592.78125
2010-05-31,0.0,23.881249999999994,16019.46875
2010-06-01,0.048484848484848485,22.355555555555554,13293.833333333334
2010-06-02,0.10344827586206896,23.40000000000001,16069.75
2010-06-03,0.0,21.13095238095239,5912.761904761905
2010-06-04,0.0,26.703125,16069.75
2010-06-05,0.0,25.775000000000006,14519.09375
2010-06-06,0.0,26.50000000000001,15242.90909090909
2010-06-07,0.0,20.015624999999996,16069.75
2010-06-08,0.0,20.365625,16069.75
2010-06-09,0.41666666666666663,16.791428571428565,14462.485714285714
2010-06-10,3.354545454545454,17.584615384615386,12153.153846153846
2010-06-11,0.05555555555555555,17.976470588235287,15333.117647058823
2010-06-12,0.0,18.597222222222218,16072.333333333334
2010-06-13,0.04814814814814815,21.502702702702706,14980.972972972973
2010-06-14,0.0911764705882353,19.98222222222222,11101.08888888889
2010-06-15,0.02,21.406249999999996,14482.46875
2010-06-16,0.0,19.38571428571429,16071.742857142857
2010-06-17,0.24642857142857144,22.213157894736838,13524.342105263158
2010-06-18,0.07692307692307693,22.550000000000008,16069.75
2010-06-19,0.0,20.9625,16069.75
2010-06-20,0.0,23.634375000000002,14801.90625
2010-06-21,0.0,28.90303030303031,16070.454545454546
2010-06-22,0.0,25.15625,16069.75
2010-06-23,0.8575757575757574,26.40555555555555,12706.638888888889
2010-06-24,0.0,29.668749999999992,16069.75
2010-06-25,0.0,26.843750000000004,16069.75
2010-06-26,0.0,25.331250000000004,15592.78125
2010-06-27,0.0,26.3875,13735.0
2010-06-28,0.0,29.378787878787882,14336.333333333334
2010-06-29,0.0,28.334375,15441.90625
2010-06-30,0.0,22.91515151515151,16070.454545454546
2010-07-01,0.0,22.440625,16069.75
2010-07-02,0.0,22.515151515151512,16070.454545454546
2010-07-03,0.0,24.06875,16069.75
2010-07-04,0.0,27.428125000000005,16069.75
2010-07-05,0.0,30.091176470588234,16071.117647058823
2010-07-06,0.0,30.30937500000001,16019.46875
2010-07-07,0.0,30.669696969696968,15802.969696969696
2010-07-08,0.0,26.020408163265316,10466.061224489797
2010-07-09,0.0,26.12820512820512,16073.923076923076
2010-07-10,0.0,25.564102564102562,16073.923076923076
2010-07-11,0.0,26.3125,16069.75
2010-07-12,0.0,26.212500000000006,16069.75
2010-07-13,1.6449999999999996,25.543750000000003,10942.479166666666
2010-07-14,1.2153846153846153,24.917021276595744,11137.36170212766
2010-07-15,0.3655172413793104,25.194871794871787,16073.923076923076
2010-07-16,0.0,25.702439024390237,12992.414634146342
2010-07-17,0.0,29.137500000000003,15022.0
2010-07-18,0.0,29.59375,15755.84375
2010-07-19,1.696969696969697,27.297560975609752,14152.19512195122
2010-07-20,1.4363636363636365,26.783333333333328,15167.777777777777
2010-07-21,0.0,27.684375000000003,15341.3125
2010-07-22,0.0,28.496969696969703,16070.454545454546
2010-07-23,0.1357142857142857,26.85757575757576,14371.727272727272
2010-07-24,3.303030303030303,30.01707317073171,13433.09756097561
2010-07-25,0.19677419354838707,28.832432432432437,15898.918918918918
2010-07-26,0.15925925925925924,25.684375000000003,16069.75
2010-07-27,0.0,26.925000000000004,16069.75
2010-07-28,0.0,25.109677419354835,15916.290322580646
2010-07-29,0.11666666666666667,25.569444444444443,15000.805555555555
2010-07-30,0.05925925925925926,23.96875,16069.75
2010-07-31,0.0,22.74375,16069.75
2010-08-01,0.0,22.9375,16069.75
2010-08-02,0.0,23.69375000000001,16069.75
2010-08-03,0.0,24.256249999999998,16069.75
2010-08-04,0.0,25.44687499999999,16069.75
2010-08-05,0.0,28.084374999999998,13715.96875
2010-08-06,0.0,28.76250000000001,15856.40625
2010-08-07,0.0,24.21875,16069.75
2010-08-08,0.0,25.134375,16069.75
2010-08-09,0.0,25.147368421052626,12800.21052631579
2010-08-10,0.0,27.167647058823523,15067.14705882353
2010-08-11,0.0,27.33125,14130.53125
2010-08-12,0.0,23.60857142857142,16071.742857142857
2010-08-13,0.029999999999999995,22.846875,16069.75
2010-08-14,0.0,21.734374999999993,16069.75
2010-08-15,0.0,23.0375,16069.75
2010-08-16,0.3088235294117647,24.45641025641026,15424.97435897436
2010-08-17,0.26071428571428573,26.660606060606067,15449.787878787878
2010-08-18,0.0,24.931250000000006,15806.125
2010-08-19,0.0,24.609375,15856.40625
2010-08-20,0.0,27.050000000000004,16019.46875
2010-08-21,0.0,23.914705882352944,16071.117647058823
2010-08-22,0.8526315789473682,24.31627906976744,12238.441860465116
2010-08-23,5.643478260869569,21.182692307692307,12123.115384615385
2010-08-24,0.49428571428571433,19.1975,14621.725
2010-08-25,1.676190476190476,19.180851063829788,11031.72340425532
2010-08-26,0.9037037037037038,23.3060606060606,16070.454545454546
2010-08-27,0.0,21.81875,16069.75
2010-08-28,0.0,22.453124999999996,16069.75
2010-08-29,0.0,24.553124999999994,16072.65625
2010-08-30,0.0,27.075000000000006,16069.75
2010-08-31,0.0,28.8125,15969.1875
2010-09-01,0.0,28.54375,15643.0625
2010-09-02,0.0,26.63749999999999,14526.03125
2010-09-03,0.0,25.7764705882353,15581.264705882353
2010-09-04,0.0,25.596875000000004,16069.75
2010-09-05,0.0,20.884375,16069.75
2010-09-06,0.0,20.756249999999994,16069.75
2010-09-07,0.0,22.737500000000004,16069.75
2010-09-08,0.0,25.831249999999997,16069.75
2010-09-09,0.0,19.95000000000001,16069.75
2010-09-10,0.0,19.153125000000003,16069.75
2010-09-11,0.0,19.903125000000003,16069.75
2010-09-12,0.5483870967741935,17.97105263157895,13110.947368421053
2010-09-13,1.5290322580645161,16.489361702127663,14512.468085106382
2010-09-14,0.8379310344827585,20.235294117647058,14440.264705882353
2010-09-15,0.0,18.900000000000002,16069.75
2010-09-16,2.8533333333333335,18.283333333333335,14466.047619047618
2010-09-17,1.9735294117647058,20.517499999999995,13455.625
2010-09-18,0.252,18.509374999999995,16069.75
2010-09-19,0.0,19.349999999999998,16069.75
2010-09-20,0.0,20.3875,16069.75
2010-09-21,0.0,17.128125,16069.75
2010-09-22,0.0,21.157575757575763,16070.454545454546
2010-09-23,1.670967741935484,22.06756756756757,14388.486486486487
2010-09-24,0.0,21.155555555555562,8631.333333333334
2010-09-25,0.0,25.275,14394.65625
2010-09-26,0.0,21.20625000000001,16069.75
2010-09-27,2.6486486486486482,19.202272727272735,12193.454545454546
2010-09-28,0.8105263157894737,22.32340425531914,14516.191489361701
2010-09-29,0.0,21.406249999999993,15844.1875
2010-09-30,2.5636363636363635,22.343902439024376,9055.292682926829
2010-10-01,4.06122448979592,19.496551724137937,10121.568965517241
2010-10-02,2.285185185185185,15.740624999999998,16069.75
2010-10-03,0.0,13.941176470588236,16071.117647058823
2010-10-04,0.6057142857142858,12.932432432432435,11103.405405405405
2010-10-05,0.6864864864864866,14.57750000000001,11865.15
2010-10-06,0.04285714285714286,15.241666666666667,16072.333333333334
2010-10-07,0.011111111111111112,16.059375,16069.75
2010-10-08,0.0,17.759375,16069.75
2010-10-09,0.0,19.084375,16069.75
2010-10-10,0.0,14.26875,16069.75
2010-10-11,0.0,18.003125,16069.75
2010-10-12,2.754285714285714,17.799999999999997,13345.3
2010-10-13,0.012,14.003124999999999,16069.75
2010-10-14,0.34615384615384615,12.896874999999998,15460.90625
2010-10-15,2.26969696969697,12.459459459459453,15144.324324324325
2010-10-16,0.05172413793103448,12.793749999999996,16069.75
2010-10-17,0.0,14.291176470588237,15881.79411764706
2010-10-18,0.0,13.868749999999999,16069.75
2010-10-19,0.22068965517241376,11.99705882352941,16071.117647058823
2010-10-20,0.092,11.843749999999996,15906.6875
2010-10-21,0.0,12.557142857142855,14929.857142857143
2010-10-22,0.0,10.850000000000003,16069.75
2010-10-23,0.0,11.484374999999998,16069.75
2010-10-24,0.0,15.10625,16069.75
2010-10-25,0.0,15.663636363636359,16073.272727272728
2010-10-26,0.0,18.057142857142853,14849.190476190477
2010-10-27,0.2394736842105263,18.49824561403508,2842.59649122807
2010-10-28,0.22592592592592592,18.968181818181815,9262.113636363636
2010-10-29,0.0,13.506249999999998,16069.75
2010-10-30,0.0,9.934375,16069.75
2010-10-31,0.0,11.691176470588234,16071.117647058823
2010-11-01,0.0,6.396875000000001,16069.75
2010-11-02,0.0,6.449999999999998,16069.75
2010-11-03,0.0,6.828124999999998,16069.75
2010-11-04,1.4238095238095236,9.497777777777777,10596.444444444445
2010-11-05,0.8399999999999999,9.623255813953493,14141.953488372093
2010-11-06,0.08846153846153845,8.246875,16069.75
2010-11-07,0.0,7.109375000000002,16069.75
2010-11-08,0.065625,6.2078947368421025,15649.947368421053
2010-11-09,0.06153846153846154,7.588571428571426,16071.742857142857
2010-11-10,0.0,10.652777777777779,16072.333333333334
2010-11-11,0.0,8.712903225806452,16072.0
2010-11-12,0.0,10.143749999999999,16069.75
2010-11-13,0.0,11.659374999999999,16069.75
2010-11-14,0.0,9.6125,16069.75
2010-11-15,0.0,11.032558139534885,15300.046511627907
2010-11-16,0.090625,11.688235294117643,9543.372549019608
2010-11-17,1.7823529411764703,14.575000000000001,12953.138888888889
2010-11-18,0.436,10.799999999999999,16069.75
2010-11-19,0.05357142857142857,7.7906249999999995,16069.75
2010-11-20,0.0,8.115625000000001,16069.75
2010-11-21,0.0,6.996969696969698,16070.454545454546
2010-11-22,0.0,10.705714285714285,15979.8
2010-11-23,0.0,12.228124999999997,15429.71875
2010-11-24,0.0,9.249999999999998,16069.75
2010-11-25,0.09354838709677421,5.230555555555557,16027.638888888889
2010-11-26,0.22954545454545452,10.178000000000003,10092.26
2010-11-27,0.092,4.490625,16069.75
2010-11-28,0.0,4.4781249999999995,16069.75
2010-11-29,0.0,4.749999999999998,15956.96875
2010-11-30,0.031034482758620686,9.679411764705877,16023.79411764706
2010-12-01,1.5731707317073167,13.166666666666664,9421.91111111111
2010-12-02,2.2666666666666666,4.412121212121213,16070.454545454546
2010-12-03,0.0,2.8875000000000006,16069.75
2010-12-04,0.0,2.3437499999999996,16069.75
2010-12-05,0.0,1.0750000000000002,16069.75
2010-12-06,0.0,0.7647058823529411,15374.088235294117
2010-12-07,0.0,0.7249999999999999,16069.75
2010-12-08,0.0,0.315625,16069.75
2010-12-09,0.0,-1.9750000000000005,16069.75
2010-12-10,0.0,-3.2031250000000004,16069.75
2010-12-11,0.0,2.5500000000000007,15969.1875
2010-12-12,1.6488372093023251,9.138,10071.48
2010-12-13,1.384375,6.937777777777779,12492.91111111111
2010-12-14,0.013888888888888888,-4.9399999999999995,13180.05
2010-12-15,0.0,-4.603124999999999,16069.75
2010-12-16,0.0,-2.85,16069.75
2010-12-17,0.0,-1.540624999999999,16069.75
2010-12-18,0.0,-0.09032258064516127,16072.0
2010-12-19,0.0,0.3625,16069.75
2010-12-20,0.0,-0.37187500000000007,16069.75
2010-12-21,0.0,0.6125000000000002,16069.75
2010-12-22,0.0,0.76875,16069.75
2010-12-23,0.0,0.7875,16069.75
2010-12-24,0.0,0.8031250000000001,16069.75
2010-12-25,0.0,-0.9,16069.75
2010-12-26,0.4085714285714286,-1.7425000000000004,9601.45
2010-12-27,1.1409090909090904,-5.009615384615386,3953.090909090909
2010-12-28,0.304,-1.8062499999999997,16069.75
2010-12-29,0.0,1.125,16069.75
2010-12-30,0.0,-0.821875,15441.90625
2010-12-31,0.0,1.5781249999999998,14488.0
2011-01-01,0.0,3.2424242424242418,11310.30303030303
2011-01-02,0.07941176470588236,5.775555555555554,6192.866666666667
2011-01-03,0.35666666666666663,1.3060606060606064,16070.454545454546
2011-01-04,0.0,0.5125,16069.75
2011-01-05,0.0,1.696875,16069.75
2011-01-06,0.0,-1.1875,16069.75
2011-01-07,0.11395348837209301,-0.2979591836734693,9127.612244897959
2011-01-08,0.16428571428571428,-2.3852941176470575,14935.14705882353
2011-01-09,0.0,-1.7277777777777772,14945.222222222223
2011-01-10,0.0,-1.5093749999999995,16069.75
2011-01-11,0.0,-2.1718749999999987,16069.75
2011-01-12,1.0317073170731708,-2.27391304347826,8341.91304347826
2011-01-13,0.4115384615384615,-3.1437499999999994,15856.40625
2011-01-14,0.0,-5.853124999999997,16069.75
2011-01-15,0.0,-2.528125,16069.75
2011-01-16,0.0,0.8687500000000002,16019.46875
2011-01-17,0.0,-3.865624999999999,16069.75
2011-01-18,1.7687499999999998,0.3686274509803924,7124.470588235294
2011-01-19,1.361111111111111,3.165116279069767,11728.953488372093
2011-01-20,0.08,1.5606060606060617,16070.454545454546
2011-01-21,0.7388888888888889,-0.9926829268292685,10642.707317073171
2011-01-22,0.37307692307692303,-6.834375000000001,16069.75
2011-01-23,0.0,-6.675,16069.75
2011-01-24,0.0,-10.390625,16069.75
2011-01-25,0.04054054054054054,-2.124390243902439,13123.829268292682
2011-01-26,0.5065217391304349,-0.6714285714285716,6482.326530612245
2011-01-27,1.673809523809523,0.34888888888888886,8841.755555555555
2011-01-28,0.3464285714285714,-1.277142857142857,13377.657142857142
2011-01-29,0.01818181818181818,-0.5767441860465113,11715.558139534884
2011-01-30,0.05172413793103448,-0.07812499999999992,14099.1875
2011-01-31,0.0,-2.5312499999999996,16069.75
2011-02-01,0.10784313725490197,-1.8574074074074072,7323.740740740741
2011-02-02,1.1704545454545452,0.1288461538461539,5136.365384615385
2011-02-03,0.862962962962963,-0.18823529411764703,15622.176470588236
2011-02-04,0.0,-2.7375,16069.75
2011-02-05,0.30250000000000005,0.8617021276595744,8044.297872340426
2011-02-06,0.5939393939393939,4.336842105263157,13132.552631578947
2011-02-07,0.0,2.0749999999999997,15479.96875
2011-02-08,0.5000000000000001,2.9181818181818175,10200.065217391304
2011-02-09,0.12413793103448274,-5.33235294117647,15976.470588235294
2011-02-10,0.0,-2.2312499999999997,16069.75
2011-02-11,0.0,-2.9406250000000003,16069.75
2011-02-12,0.0,0.3656250000000001,16069.75
2011-02-13,0.0,1.1062499999999997,16069.75
2011-02-14,0.0,7.031250000000001,16069.75
2011-02-15,0.0,2.0874999999999995,16069.75
2011-02-16,0.0,0.02812500000000065,16069.75
2011-02-17,0.0,6.881249999999998,16069.75
2011-02-18,0.0,9.387499999999998,15398.4375
2011-02-19,0.5967741935483871,8.273529411764704,15881.79411764706
2011-02-20,0.0,-1.828125,16069.75
2011-02-21,0.364864864864865,0.43555555555555525,10411.666666666666
2011-02-22,0.21538461538461537,-3.921875,16069.75
2011-02-23,0.0,-0.8500000000000001,16069.75
2011-02-24,0.0,0.5906250000000002,16069.75
2011-02-25,2.1789473684210523,6.511627906976745,6677.395348837209
2011-02-26,1.9851851851851852,2.390909090909091,16070.454545454546
2011-02-27,0.0,5.799999999999999,16071.117647058823
2011-02-28,0.6444444444444446,7.011111111111111,11020.31111111111
2011-03-01,0.3965517241379311,5.549999999999998,16071.117647058823
2011-03-02,0.0,5.0874999999999995,16069.75
2011-03-03,0.0,-2.3812499999999996,16069.75
2011-03-04,0.0,-0.365625,16069.75
2011-03-05,0.0,6.741176470588235,16071.117647058823
2011-03-06,0.7297297297297297,8.429999999999998,9798.04
2011-03-07,2.4659090909090904,7.323913043478262,8999.565217391304
2011-03-08,0.07200000000000001,2.9281249999999996,16069.75
2011-03-09,0.0,2.4636363636363643,16070.454545454546
2011-03-10,0.03529411764705882,5.887179487179489,12782.0
2011-03-11,2.41025641025641,9.170833333333336,11615.0
2011-03-12,0.652,7.49375,16069.75
2011-03-13,0.0,8.075,16069.75
2011-03-14,0.0,5.7156249999999975,16069.75
2011-03-15,0.0,4.002702702702703,16072.891891891892
2011-03-16,1.3805555555555555,6.5666666666666655,11846.266666666666
2011-03-17,0.9692307692307693,11.300000000000004,16072.0
2011-03-18,0.0,13.631250000000003,16069.75
2011-03-19,0.0,12.481249999999998,16069.75
2011-03-20,0.0,4.784374999999999,16069.75
2011-03-21,0.7054054054054054,5.102222222222221,8505.222222222223
2011-03-22,0.6148148148148148,8.26285714285714,13155.914285714285
2011-03-23,0.8519230769230768,2.58103448275862,7034.431034482759
2011-03-24,0.9152173913043475,1.8673469387755102,10424.204081632653
2011-03-25,0.07200000000000001,2.690625,16069.75
2011-03-26,0.0,0.915625,16069.75
2011-03-27,0.0,1.9812500000000004,16069.75
2011-03-28,0.0,2.34375,16069.75
2011-03-29,0.0,4.650000000000001,16069.75
2011-03-30,0.0,5.640624999999999,16069.75
2011-03-31,0.060000000000000005,5.058333333333334,15804.138888888889
2011-04-01,0.5534883720930234,3.5488372093023246,14000.279069767443
2011-04-02,0.29259259259259257,7.821875000000001,16069.75
2011-04-03,0.0,10.306249999999997,16069.75
2011-04-04,0.075,9.624999999999998,15969.1875
2011-04-05,0.2157894736842105,9.646666666666668,10385.222222222223
2011-04-06,0.14814814814814814,7.690625000000001,16069.75
2011-04-07,0.20666666666666664,7.127777777777776,15748.611111111111
2011-04-08,0.0,6.2749999999999995,14570.722222222223
2011-04-09,0.0,6.824324324324325,15351.243243243243
2011-04-10,0.0,7.937142857142856,16071.742857142857
2011-04-11,0.0,10.253061224489798,5163.408163265306
2011-04-12,0.14333333333333334,14.003030303030307,15261.333333333334
2011-04-13,2.397916666666666,9.782142857142858,7192.232142857143
2011-04-14,0.43333333333333335,12.755555555555556,13566.527777777777
2011-04-15,0.0,10.103030303030302,16070.454545454546
2011-04-16,0.11034482758620688,6.900000000000003,13921.216216216217
2011-04-17,3.6666666666666665,12.404878048780485,12153.756097560976
2011-04-18,0.04482758620689655,11.565625000000002,16069.75
2011-04-19,0.0,10.603125,15956.96875
2011-04-20,0.03870967741935484,9.945238095238096,9395.809523809523
2011-04-21,0.0,12.899999999999999,15053.21875
2011-04-22,0.0,7.396875000000003,16069.75
2011-04-23,1.7636363636363634,8.818000000000003,6136.92
2011-04-24,1.5964285714285715,14.894594594594592,10072.594594594595
2011-04-25,1.714705882352941,15.99655172413793,4865.137931034483
2011-04-26,0.0,14.864444444444445,7759.622222222222
2011-04-27,0.0,14.914285714285716,2119.339285714286
2011-04-28,0.26842105263157895,14.663636363636366,1111.6545454545455
2011-04-29,0.27741935483870966,16.655555555555555,14136.472222222223
2011-04-30,0.0,14.306249999999999,16069.75
2011-05-01,0.0,13.10625,16069.75
2011-05-02,0.0,11.712499999999997,16069.75
2011-05-03,0.0,14.571874999999999,16069.75
2011-05-04,1.2526315789473683,12.893617021276599,13527.787234042553
2011-05-05,1.162962962962963,12.821874999999999,16069.75
2011-05-06,0.0,13.881818181818181,16070.454545454546
2011-05-07,0.0,15.372727272727271,16070.454545454546
2011-05-08,0.0,16.91875,16069.75
2011-05-09,0.0,16.490625000000005,16072.65625
2011-05-10,0.0,16.67878787878788,16070.454545454546
2011-05-11,0.0,14.765625000000004,16069.75
2011-05-12,0.0,15.28125,16069.75
2011-05-13,0.0,13.678787878787881,16070.454545454546
2011-05-14,0.0,14.790625000000007,16069.75
2011-05-15,0.08421052631578947,16.471428571428568,9780.530612244898
2011-05-16,0.045454545454545456,15.980000000000006,5500.8
2011-05-17,1.9543478260869558,14.340384615384618,8433.692307692309
2011-05-18,2.278378378378378,17.520000000000003,14014.55
2011-05-19,1.8088235294117647,17.8875,10866.410714285714
2011-05-20,0.08620689655172414,15.831372549019614,10190.313725490196
2011-05-21,0.16428571428571428,16.034883720930235,8830.976744186046
2011-05-22,0.08000000000000002,13.292500000000004,6775.375
2011-05-23,0.20322580645161287,14.55500000000001,13743.775
2011-05-24,0.12692307692307692,19.660000000000007,6264.2
2011-05-25,0.0,21.796874999999996,16069.75
2011-05-26,0.0,19.020930232558143,8261.046511627907
2011-05-27,0.0,21.069696969696967,10440.575757575758
2011-05-28,0.0,20.58378378378378,13417.54054054054
2011-05-29,0.0,20.657894736842096,9294.578947368422
2011-05-30,1.4624999999999997,22.758974358974353,13877.564102564103
