UNITID,OPEID,OPEID6,HCM2,PREDDEG,LOCALE,CONTROL,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV
136400,1065200,10652,0,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0161,0.0,0.0038,0.0,0.0,0.009000000000000001,0.0,0.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809,0.0345,0.0,0.0,9184.0,0.6859,0.0526,0.1828,0.0206,0.0039,0.0035,0.0278,0.0021,0.0209,0.5243,1,5823.0,,5049.0,5784.0,7331.0,9877.0,10550.0,,,,,,0.4454,,,,,0.1635,0.3274
140331,562000,5620,0,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0065,0.0,0.0,0.0,0.0,0.0099,0.1148,0.0527,0.0318,0.0,0.0348,0.0,0.0859,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0094,0.1714,0.0189,0.0467,0.0273,0.1629,0.1659,0.0,0.0,9323.0,0.5539999999999999,0.2924,0.0877,0.0223,0.0054,0.0019,0.018000000000000002,0.0087,0.0095,0.6862,1,2149.0,,1690.0,2501.0,4135.0,5549.0,,,,,,,0.5013,,0.5145,,0.4274,0.0,0.4384
134510,2188900,21889,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0789,0.0,0.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0526,0.0,0.0,233.0,0.7167,0.0987,0.03,0.0,0.0,0.0,0.0,0.0172,0.1373,0.4678,1,,5643.0,,,,,,5865.0,5983.0,3066.0,,,0.64,0.5882,,,,0.23,0.575
111799,2332813,23328,0,1,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879,0.0,0.0,0.0,0.0,0.0,0.7121,0.0,0.0,54.0,0.0185,0.0,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,9173.0,,,,,,9499.0,10220.0,3754.0,,,0.2536,,0.75,,,0.087,0.4462
101958,2296000,22960,0,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222,0.0,0.0,0.0,84.0,0.7976,0.131,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,21801.0,,,,,,21854.0,21538.0,,,,0.7857,,0.25,,,0.9375,0.6569
122339,127300,1273,0,2,11.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0016,0.0,0.0,0.0033,0.0188,0.0139,0.0098,0.0541,0.0,0.0139,0.0786,0.0115,0.0557,0.0025,0.0049,0.1761,0.0,0.0254,0.0074,0.0,0.0303,0.0123,0.0008,0.0,0.0025,0.0,0.0434,0.0,0.0426,0.0311,0.0803,0.0213,0.0344,0.0,0.0246,0.1057,0.0909,0.0025,0.0,13920.0,0.2376,0.1167,0.4846,0.0873,0.0036,0.0049,0.0425,0.0024,0.0204,0.7468,1,5596.0,,5332.0,5727.0,7588.0,8587.0,,,,,,,0.3408,,0.6904,,0.3943,0.0465,0.4563
243072,2534900,25349,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394,0.0157,0.0,0.0304,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.7635,0.0,0.0,0.0,2607.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,1,,4701.0,,,,,,4551.0,5901.0,4912.0,,,0.8223,,0.6667,,0.619,0.2009,0.331
123493,950900,9509,0,1,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1047,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.1645,0.0,0.0,0.0,0.5626,0.086,0.0,0.0,695.0,0.2,0.2187,0.2058,0.1942,0.0475,0.0504,0.0835,0.0,0.0,0.1453,1,2397.0,,1806.0,2861.0,5805.0,,,,,,,,0.8856,,0.9212,,0.7647,0.2218,0.5494
135735,2501500,25015,0,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0356,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.2433,0.0,0.2641,0.0237,0.1632,0.18100000000000002,0.0,0.0,1418.0,0.4436,0.2264,0.2638,0.024,0.0042,0.0014,0.0353,0.0007,0.0007,0.2165,1,8054.0,,7856.0,8219.0,10514.0,,,,,,,,0.1533,,0.5986,,0.4146,0.0,0.4657
101897,103100,1031,0,2,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0562,0.0,0.0,0.0857,0.0,0.0335,0.0,0.0,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.1754,0.0214,0.0,0.0,0.2784,0.0683,0.0,0.0,2225.0,0.867,0.0225,0.0665,0.0054,0.0265,0.0009,0.0054,0.0045,0.0013,0.4117,1,3049.0,,2831.0,3111.0,4232.0,5740.0,,,,,,,0.5893,,0.6097,,0.3571,0.0,0.27699999999999997
106810,109500,1095,0,2,41.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,173.0,0.9364,0.0347,0.0231,0.0058,0.0,0.0,0.0,0.0,0.0,0.0405,1,,12476.0,,,,,,11012.0,14313.0,12600.0,13647.0,11413.0,0.475,0.5,,,,0.5,0.05
176354,243600,2436,0,2,41.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0476,0.0,0.0,0.0693,0.0,0.0238,0.0,0.0,0.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693,0.026000000000000002,0.0433,0.026000000000000002,0.0,0.316,0.0411,0.0,0.0,1843.0,0.5491,0.4286,0.0071,0.0033,0.0011,0.0011,0.0043,0.0005,0.0049,0.0982,1,4423.0,,4203.0,4899.0,6107.0,,,,,,,,0.6165,,0.6022,,0.5882,0.0,0.2464
110875,2065700,20657,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.6129,0.0108,0.3441,0.0215,0.0108,0.0,0.0,0.0,0.0,0.3226,1,,12210.0,,,,,,10896.0,10136.0,13708.0,15040.0,15456.0,0.5267,,1.0,,,0.5133,0.1667
131830,2132800,21328,0,1,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.4615,0.359,0.1282,0.0256,0.0,0.0,0.0,0.0,0.0256,0.0,1,,10653.0,,,,,,,10653.0,,,,0.4054,,1.0,,,0.7297,0.3243
132842,1072401,10724,0,3,21.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,0.0,0.0,262.0,0.0191,0.0191,0.9084,0.0,0.0038,0.0,0.0,0.0191,0.0305,0.5115,1,,25030.0,,,,,,22429.0,25256.0,27404.0,,,0.585,0.5556,,0.0,,0.7755,0.6701
140340,962106,9621,0,3,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,0.3857,0.0,0.0,341.0,0.0792,0.7273,0.0323,0.1114,0.0,0.0,0.0469,0.0,0.0029,0.2933,1,,21320.0,,,,,,21320.0,,,,,0.6726,0.52,,,,0.7852,0.7303
118161,1324000,13240,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.7197,0.0303,0.1818,0.0227,0.0152,0.0,0.0,0.0,0.0303,0.0,1,,13752.0,,,,,,13752.0,,,,,0.4369,,0.875,,,0.5971,0.3333
243638,1034300,10343,0,2,-3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.1057,0.0,0.0,0.0,0.0,0.0,0.0976,0.0,0.3035,0.0,0.0379,0.0,0.0,0.0352,0.0,0.1572,0.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0515,0.1789,0.0,0.0,2344.0,0.0004,0.0,0.0,0.0,0.0,0.9881,0.0,0.0,0.0115,0.3157,1,5664.0,,5664.0,,,,,,,,,,0.8778,,0.5917,,0.4406,0.0,0.1631
451501,4117200,41172,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915,0.0,0.0,0.0,0.0986,0.0845,0.0,0.0,152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,9474.0,,,,,,9420.0,10429.0,,,,0.9119,,0.6,,,0.0,0.304
133465,1303904,13039,0,3,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761,0.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208,0.0558,0.0,0.0,942.0,0.2558,0.4448,0.2187,0.0382,0.0032,0.0053,0.0,0.0,0.034,0.17300000000000001,1,,23085.0,,,,,,23012.0,20065.0,25556.0,27546.0,,0.6965,0.2632,,0.1111,,0.8014,0.6567
139986,562100,5621,0,1,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.0,0.0,0.0,0.0,0.0,0.0464,0.1132,0.0425,0.0,0.005,0.0,0.0712,0.0221,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768,0.0,0.0,0.0215,0.1082,0.0436,0.0607,0.0066,0.1861,0.1855,0.0,0.0,4558.0,0.5103,0.4247,0.0331,0.0114,0.0022,0.0007,0.0083,0.002,0.0072,0.584,1,8390.0,,8110.0,8693.0,10357.0,10885.0,,,,,,,0.7157,,0.4775,,0.4606,0.0,0.5117
240754,393500,3935,0,3,33.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0121,0.0,0.0,0.0,0.0266,0.0,0.0314,0.0,0.1787,0.0,0.0,0.0,0.0145,0.0,0.0556,0.0,0.0,0.0266,0.0386,0.0,0.0,0.0628,0.0072,0.0,0.0048,0.0,0.0169,0.1184,0.07,0.0531,0.0,0.0,0.0,0.0,0.0169,0.057999999999999996,0.2005,0.0072,0.0,3607.0,0.0222,0.0061,0.0064,0.4389,0.0008,0.4946,0.0,0.008,0.023,0.2265,1,10923.0,,10708.0,10952.0,11546.0,11122.0,,,,,,,0.5269,0.7602,,0.5517,,0.276,0.2064
457891,4151400,41514,0,1,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.6563,0.1875,0.1406,0.0,0.0,0.0,0.0156,0.0,0.0,0.0,1,,7359.0,,,,,,7359.0,,,,,0.8214,,0.84,,,0.6607,0.4717
136172,984100,9841,0,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,540.0,630.0,530.0,610.0,500.0,600.0,585.0,570.0,550.0,22.0,26.0,21.0,26.0,21.0,25.0,7.0,9.0,24.0,24.0,23.0,8.0,1133.0,1133.0,0.0,0.0,0.0,0.0009,0.0785,0.0,0.0215,0.0,0.0704,0.0294,0.009000000000000001,0.0049,0.0,0.0,0.0288,0.0759,0.0,0.0326,0.0058,0.0,0.0096,0.016,0.0049,0.0,0.0047,0.0,0.1024,0.0588,0.0,0.0611,0.0,0.0,0.0,0.0,0.0398,0.1716,0.1518,0.0215,0.0,13884.0,0.6937,0.0957,0.0965,0.0427,0.0012,0.0006,0.0521,0.0148,0.0026,0.2933,1,11870.0,,6445.0,8925.0,12636.0,16173.0,17416.0,,,,,,0.3212,0.8284,,0.7222,,0.4,0.2453
480994,4204000,42040,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.1467,0.68,0.0533,0.0133,0.0,0.0133,0.0533,0.0133,0.0267,0.1733,1,,11147.0,,,,,,11147.0,,,,,0.521,,0.6923,,1.0,0.43700000000000006,0.4746
419721,2297705,22977,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,5456.0,,,,,,5354.0,5463.0,5887.0,10347.0,,0.9816,,0.6984,,,0.341,0.2442
108065,3214300,32143,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,,2608.0,,,,,,2608.0,,,,,0.7692,,0.25,,0.3333,0.0,0.52
139074,1157400,11574,0,2,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0928,0.5443,0.21100000000000002,0.0,0.0,398.0,0.0503,0.8945,0.0302,0.0151,0.0075,0.0,0.0,0.0025,0.0,0.3392,0,,17138.0,,,,,,16592.0,17029.0,19687.0,21853.0,21795.0,0.787,0.3333,,,,0.755,0.6099
136659,2554200,25542,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0413,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0.314,0.124,0.0,0.0,0.3058,0.0,0.0,0.0,318.0,0.8553,0.0597,0.0283,0.0031,0.0063,0.0,0.0472,0.0,0.0,0.3679,1,1943.0,,1663.0,5292.0,,,,,,,,,0.1711,,0.7711,,0.4588,0.0,0.1425
102553,1146200,11462,0,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0066,0.0,0.0044,0.0084,0.0,0.0199,0.0062,0.0261,0.0381,0.0575,0.0058,0.0151,0.0031,0.0217,0.1328,0.0,0.0142,0.0066,0.0,0.0274,0.0124,0.0031,0.0,0.0111,0.0106,0.0398,0.019,0.0102,0.0297,0.0,0.0217,0.0297,0.0305,0.0186,0.1965,0.1554,0.0177,0.0,12865.0,0.5747,0.0358,0.0761,0.0778,0.0653,0.0086,0.098,0.0181,0.0457,0.4539,1,8661.0,,6723.0,7833.0,10343.0,11363.0,11244.0,,,,,,0.2385,0.7164,,0.4549,,0.2647,0.4386
133669,148100,1481,0,3,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,480.0,570.0,480.0,570.0,470.0,560.0,525.0,525.0,515.0,21.0,25.0,20.0,25.0,19.0,25.0,7.0,8.0,23.0,23.0,22.0,8.0,1058.0,1058.0,0.0,0.0,0.0223,0.0,0.0456,0.0,0.0169,0.0,0.0711,0.0449,0.0015,0.0061,0.0,0.0,0.0229,0.0866,0.0,0.0689,0.0061,0.0,0.0,0.0266,0.0034,0.0,0.0136,0.0,0.0706,0.0689,0.0348,0.0786,0.0,0.0,0.0,0.0,0.0277,0.0633,0.2101,0.0093,0.0,24228.0,0.4477,0.1965,0.2552,0.0395,0.002,0.0013,0.033,0.016,0.0088,0.3735,1,13372.0,,10558.0,11915.0,14602.0,17288.0,17920.0,,,,,,0.3945,0.7511,,0.6938,,0.3986,0.2812
110556,114700,1147,0,3,11.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,390.0,510.0,400.0,520.0,,,450.0,460.0,,16.0,22.0,14.0,21.0,16.0,23.0,,,19.0,18.0,20.0,,910.0,910.0,0.0565,0.0012,0.0,0.0028,0.0295,0.0,0.0073,0.0,0.0342,0.0394,0.0197,0.0124,0.0059,0.0,0.0337,0.0771,0.0,0.0209,0.0094,0.0,0.0049,0.0579,0.0084,0.0,0.0176,0.0,0.0705,0.0,0.0391,0.1277,0.0,0.0,0.0,0.0,0.040999999999999995,0.1244,0.1408,0.0176,0.0,20128.0,0.231,0.0353,0.4541,0.1518,0.0032,0.0024,0.0303,0.0429,0.049,0.1197,1,6265.0,,3834.0,5093.0,8828.0,14646.0,15832.0,,,,,,0.5699,0.8301,,0.4747,,0.3316,0.1628
439871,3479300,34793,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,0.2021,0.11699999999999999,0.5851,0.0426,0.0106,0.0,0.0,0.0106,0.0319,0.0,1,,23538.0,,,,,,23085.0,24145.0,25893.0,,,0.7724,,0.8421,,,0.6345,0.3654
431309,3112100,31121,0,1,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393,0.0,0.0,0.2143,0.0,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7312.0,,,,,,7297.0,7643.0,,,,0.9583,,0.6889,,,0.0,0.6771
105701,3005000,30050,0,1,41.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.5647,0.0353,0.3294,0.0353,0.0118,0.0,0.0,0.0,0.0235,0.0,1,,5403.0,,,,,,5403.0,,,,,0.5378,,0.6977,,,0.2521,0.25
105163,732990,7329,1,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3707,0.0,0.0,0.0,0.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0776,0.0,0.0,400.0,0.4375,0.0625,0.3375,0.0275,0.0525,0.005,0.035,0.0,0.0425,0.24,0,,24023.0,,,,,,23336.0,24126.0,26806.0,25915.0,25369.0,0.8191,,,,,0.7311,0.7457
